;Scaffold;BEGIN;END;EB1_S114;EB11_S84;EB12_S85;EB13_S86;EB14_S87;EB15_S88;EB16_S89;EB17_S90;EB18_S91;EB19_S92;EB2_S115;EB20_S93;EB21_S94;EB22_S95;EB24_S96;EB25_S97;EB26_S98;EB27_S99;EB28_S100;EB29_S101;EB3_S116;EB30_S102;EB31_S103;EB32_S104;EB33_S105;EB34_S106;EB35_S107;EB37_S108;EB38_S109;EB39_S110;EB40_S111;EB41_S112;EB42_S113;EB6_S117;EB7_S118;EB8_S119;EB9_S83
2653;NC_072856.1;63750000;64000000;0,00103514;9,24208e-06;0,0010637;9,30735e-06;0,000879661;0,000417364;0,00087662;0,000717307;0,000833707;0,000758583;0,000971294;0,00092876;0,00066209;0,00103059;0,000946534;0,000224397;4,52467e-06;0,00116024;0,000973056;0,00102063;0,00100856;0,000963342;0,00084841;0,000808538;3,01495e-05;0,000788736;0,000695096;0,000983662;0,000993543;0,00101264;0,000967305;0,00105914;0,000772776;0,000782646;1,04181e-05;0,0007734;0,00085507
2654;NC_072856.1;64000000;64250000;0,000775723;2,03202e-05;0,000786569;1,88429e-05;0,000746571;0,000266746;0,000779232;0,000703031;0,000807676;0,000767682;0,000849114;0,00074212;0,00067925;0,00078551;0,000369117;0,000635538;2,41795e-07;0,000837681;0,000877625;0,000568144;0,000573999;0,000802006;0,000773597;0,000780575;1,88807e-05;0,000769969;0,000707693;0,00078908;0,000692241;0,000517615;0,000784639;0,000545003;0,00089626;0,000752032;5,90256e-05;0,000757309;0,000702109
2655;NC_072856.1;64250000;64500000;1,61402e-06;7,4299e-06;0,00114678;1,70316e-05;0,0011844;0,00077385;0,000934462;0,00108233;0,000908912;0,000989543;0,00122338;0,00117521;0,00102515;0,00116148;0,000924369;0,00106236;3,00671e-06;0,00110236;0,00124579;0,00086691;0,000931798;0,00112649;0,000949935;0,000932379;1,00323e-05;0,000922406;0,00107619;0,00106747;0,00111881;0,000875111;0,00110551;0,000868772;0,00117488;0,00094138;1,30259e-05;0,0011083;0,00100808
2656;NC_072856.1;64500000;64750000;5,89051e-07;2,43244e-07;0,000794456;9,44119e-06;0,000811941;0,00100966;0,000571247;0,000930576;0,000533439;0,000649859;0,00104417;0,00064275;0,000927511;0,000787557;0,000307566;0,000801394;3,56358e-07;0,000606862;0,00106578;0,000537613;0,000566095;0,000728763;0,000681954;0,000624596;1,57784e-05;0,000675072;0,000929133;0,000935437;0,000705177;0,000575461;0,000744875;0,000570597;0,000975107;0,000660413;1,51521e-06;0,000757132;0,000693797
2657;NC_072856.1;64750000;65000000;1,29787e-05;0,00146154;0,00183738;1,70245e-05;0,00080319;0,00198544;0,00152644;0,000729977;0,0014422;0,000878459;0,00196736;0,000490321;0,00200297;0,000715723;0,000420839;0,000591067;0,000928876;0,00181778;0,000712833;0,00164546;0,00195002;0,000824501;0,000866439;0,000905299;1,89905e-05;0,0021926;0,00228109;0,0017693;0,00126524;0,000542129;0,000726453;0,00149734;0,00203266;0,0021115;2,67142e-05;0,000803933;0,000834907
2658;NC_072856.1;65000000;65250000;1,38126e-05;0,000550122;0,000605461;1,74144e-05;0,000862714;0,00042532;0,000652586;0,0006686;0,000662715;0,00076402;0,000810199;0,000857;0,000658428;0,000595608;0,000861162;0,00121858;1,94191e-07;0,000926498;0,000844687;0,000819645;0,000839344;0,000611464;0,000761532;0,000784443;1,54522e-05;0,000745256;0,000681706;0,000933326;0,000898303;0,000820169;0,0006074;0,000826731;0,000728804;0,000784833;1,59495e-05;0,000427172;0,000739794
2659;NC_072856.1;65250000;65500000;6,73327e-07;0,000956405;0,000797972;2,42548e-05;0,000625378;0,000701352;0,000787059;0,000954787;0,000737187;0,000844306;0,0010465;0,000724706;0,00092732;0,000799672;0,000805671;0,000832625;2,12967e-05;0,000772113;0,00102201;0,00100373;0,00093211;0,000824335;0,000840979;0,000803534;1,45042e-05;0,00083668;0,000997771;0,000790002;0,000751869;0,000939214;0,00081471;0,000956639;0,000859504;0,000826466;2,14752e-05;0,000482037;0,0008994
2660;NC_072856.1;65500000;65750000;1,32502e-05;0,00118432;0,00127448;2,6664e-05;0,000909985;0,00099043;0,00067685;0,00123713;0,000637904;0,000935674;0,000527778;0,00105685;0,00119335;0,00125086;0,0012363;0,000878394;9,78905e-09;0,000783158;0,000528427;0,000938024;0,000993892;0,00125042;0,00095281;0,00090502;7,11427e-06;0,000915288;0,00118041;0,000674065;0,000970495;0,00097438;0,00125556;0,000961088;0,00110403;0,000965889;1,83107e-05;0,000829011;0,00115061
2661;NC_072856.1;65750000;66000000;3,38061e-05;0,000882565;0,000564861;1,38722e-05;0,000720991;0,000886376;0,000955677;0,000919772;0,00099219;0,000804602;0,00105775;0,000961923;0,000883413;0,000562737;0,00088994;0,000796346;1,37902e-05;0,000687021;0,00102738;0,00104238;0,000914323;0,000520914;0,000833236;0,000849139;1,92023e-05;0,000747158;0,000869213;0,000861934;0,00101286;0,00100754;0,000555635;0,000931295;0,00096095;0,00088248;9,55259e-06;0,000531152;0,000769149
2662;NC_072856.1;66000000;66250000;0,000442773;0,00102886;0,00121101;4,40552e-05;0,000823249;0,00122863;0,00130214;0,00100941;0,00135252;0,000978962;0,000955182;0,00119665;0,00104179;0,00118225;0,000966071;0,000907636;2,22484e-05;0,00105041;0,000879091;0,00122459;0,00105955;0,00110273;0,00102635;0,000918941;8,16133e-05;0,000297508;0,000998062;0,00109891;0,00118455;0,00126146;0,00118747;0,00110467;0,00104302;0,00104108;2,9636e-05;0,00110591;0,00113455
2663;NC_072856.1;66250000;66500000;0,00134193;0,00121062;0,0012969;0,00034908;0,000867831;0,00149295;0,00106631;0,00150009;0,00118233;0,00108058;0,00113086;0,00128152;0,00116557;0,00129472;0,00115516;0,000855089;0,000474047;0,00110887;0,00134372;0,00128299;0,00126265;0,00130631;0,000402738;0,000325999;7,38526e-05;0,000534408;0,00124363;0,00138189;0,00126852;0,00127834;0,00129813;0,0011825;0,0011704;0,000353396;0,00037384;0,00140809;0,00112494
2664;NC_072856.1;66500000;66750000;0,000890247;0,00120341;0,00109746;0,00116295;0,000847286;0,00115538;0,000789619;0,00112145;0,000864619;0,00103072;0,00138712;0,00106362;0,0011976;0,00111153;0,00134479;0,00118446;0,00113996;0,00112364;0,00100318;0,0011013;0,00119599;0,00106666;8,64106e-05;3,25633e-05;2,00578e-05;0,00118703;0,00123162;0,00133257;0,00119116;0,00111943;0,00110612;0,00114759;0,00113852;5,02219e-05;0,00121894;0,00103579;0,00123254
2665;NC_072856.1;66750000;67000000;0,000784284;0,000813777;0,000881669;0,000784279;0,000900387;0,000959321;0,000808498;0,000930366;0,000743727;0,000864392;0,000975544;0,00110029;0,000722233;0,000849595;0,00101299;0,000834901;0,000247149;0,000260372;0,00068462;0,000278699;0,00096775;0,000890526;4,99794e-05;2,30824e-06;1,29542e-05;0,000270088;0,00082023;0,00059196;0,000986799;0,000284278;0,00089179;0,000284123;0,000806424;3,85525e-06;0,000790916;0,000687743;0,000927934
2666;NC_072856.1;67000000;67250000;0,000754237;0,0012085;0,00104599;0,00105941;0,00119599;0,00128528;0,000772329;0,000899734;0,000885503;0,000778582;0,000918704;0,00133368;0,00117558;0,00107228;0,00106948;0,00100308;0,000926473;0,000828965;0,000830618;0,000885266;0,00106708;0,000986082;7,01944e-05;1,20591e-05;3,36575e-05;0,000864119;0,00115457;0,000688982;0,0013285;0,000821185;0,00106654;0,000859769;0,00105216;3,64949e-05;0,00103037;0,000877587;0,000993648
2667;NC_072856.1;67250000;67500000;0,00151728;0,00124262;0,00136063;0,00150316;0,00113158;0,00123109;0,00147455;0,00141449;0,00147267;3,52155e-05;0,00152839;0,00108437;0,00121033;0,00146555;0,00127858;0,00120606;0,00125613;0,00135977;0,00124882;0,00129645;0,00152421;0,00102597;1,64745e-05;9,5024e-06;1,8272e-05;0,00131612;0,00102732;0,00145214;0,00116437;0,00133405;0,001448;0,00133549;0,00148124;0,00149464;0,00159063;0,00149546;1,37184e-05
2668;NC_072856.1;67500000;67750000;0,00176058;0,00186073;0,00185417;0,00183323;0,00150291;0,000209062;0,00171167;0,00160557;0,00172362;7,60545e-05;0,00110805;0,0013242;0,00166017;0,000399547;0,00165075;0,00164079;0,00171305;0,00173849;0,00162005;0,00175155;0,00176978;5,45109e-05;0,000128016;5,33927e-05;0,000171934;0,00172518;0,00135499;0,00162118;0,00146012;0,0016654;0,00169744;0,00178204;0,00176572;0,00180848;0,00186774;0,000433662;7,09608e-05
2669;NC_072856.1;67750000;68000000;0,00135093;0,00157679;0,00182777;0,00150142;0,00188512;0,000289501;0,00142401;0,0017137;0,00174038;3,20513e-05;5,38186e-05;0,0016795;0,00181754;0,00178637;0,00164754;0,00164657;0,00171902;0,00186905;0,00140492;0,00171638;0,00174374;0,000134643;9,50103e-05;4,397e-05;5,21081e-05;0,0017554;0,00145169;0,00137802;0,00122508;0,00184358;0,00150068;0,00183533;0,00149288;0,00117154;0,00148051;6,70769e-05;0,000389805
2670;NC_072856.1;68000000;68250000;0,00132046;0,000938373;0,000940897;0,00103751;0,00113312;2,11926e-05;0,00108288;0,00105797;0,00114227;2,33805e-05;9,56159e-07;0,00115817;0,00103568;0,000946731;0,000976184;0,00105089;0,000940506;0,00126969;0,00103464;0,00102773;0,00116819;6,44304e-08;1,43056e-05;2,21395e-05;6,85949e-06;0,0010347;0,00109478;0,000997223;0,00105227;0,000611254;0,00098797;0,00111697;0,00118013;0,00107415;0,00108633;1,05267e-06;0,00103309
2671;NC_072856.1;68250000;68500000;0,00153999;0,00150701;0,00107519;0,00159124;0,00137072;3,04175e-05;0,00143362;0,00138951;0,00139615;0,000124633;7,15651e-06;0,00119154;0,00115323;0,00130175;0,00134022;0,00112842;0,00127544;0,00157508;0,00162237;0,00163157;0,00147785;5,28724e-05;6,20906e-05;1,31457e-05;9,48125e-05;0,00124462;0,00119986;0,00156911;0,00137388;9,84716e-06;0,0015714;0,00143134;0,00145857;0,0015525;0,001572;4,81575e-05;0,00152695
2672;NC_072856.1;68500000;68750000;0,00128344;0,00115021;0,00130594;0,00100558;0,001297;6,18692e-05;0,00057508;0,00116416;0,00140024;0,00051275;8,01723e-05;0,00100655;0,00117883;0,00134572;0,00137774;0,00114615;0,00136788;0,00131827;0,0012845;0,000896769;0,00136728;7,75562e-06;9,85437e-06;1,13025e-06;3,74283e-05;0,00136267;0,00121324;0,0012242;0,000577037;1,29837e-05;0,000875037;0,00134595;0,00122736;0,00119112;0,00100248;1,49867e-05;0,0012935
2673;NC_072856.1;68750000;69000000;0,00129857;0,00123043;0,000275557;0,00073463;0,00140235;5,0531e-05;0,00107473;0,00095634;0,00143592;0,00127319;4,93309e-05;0,00133007;0,0014387;0,00131951;0,00163817;0,00150328;0,0012896;0,0013006;0,00162479;0,00151247;0,00156258;3,41252e-05;1,58589e-05;8,51256e-06;3,62638e-05;0,00118689;0,00156723;0,0016807;1,86727e-05;3,88365e-05;0,00137492;0,00159922;0,00118241;0,00140088;0,000752479;0,000711288;0,0016205
2674;NC_072856.1;69000000;69250000;0,00172306;0,00141054;2,07621e-05;0,000102208;0,00166909;4,44426e-05;0,00131797;0,00125014;0,00129933;0,000983825;5,83773e-05;0,00133018;0,00128711;0,00168545;0,00152903;0,00148263;0,000977786;0,00145646;0,00127383;0,00165156;0,0014555;3,77106e-06;2,13647e-05;8,42341e-06;6,3728e-05;0,0010111;0,00141866;0,00124204;1,27897e-05;4,0743e-05;0,00147959;0,0013889;0,00148248;0,00146429;2,16942e-05;0,00169909;0,00135199
2675;NC_072856.1;69250000;69500000;0,00140872;0,00119662;4,53196e-07;4,64416e-06;0,0012952;0,000615232;0,00152858;0,00141663;0,00148344;0,00128501;2,2464e-05;0,00147357;0,00148265;0,00134745;0,00133507;0,00119228;0,00136006;0,00121963;0,00122528;0,00141311;0,00135072;2,50873e-05;3,20635e-06;3,29444e-09;0,000875715;0,00128991;0,00135783;0,00132946;5,59449e-06;1,49525e-05;0,000941649;0,00133572;0,00119836;0,00100463;5,39313e-06;0,00133999;0,00125048
2676;NC_072856.1;69500000;69750000;0,00117471;0,00141011;0,000180658;3,15074e-05;0,00118925;0,00136978;0,00121141;0,00139606;0,00144124;0,00135229;0,000610813;0,00105104;0,00155789;0,00119212;0,00125704;0,00135917;0,00125703;0,00148371;0,00140026;0,00128882;0,00153448;1,69861e-05;5,71809e-05;0,000392702;0,00120535;0,00143829;0,00127662;0,00113807;0,000256112;9,22328e-05;0,00139443;0,00146559;0,0015053;0,0013856;4,13488e-05;0,00122487;0,00128448
2677;NC_072856.1;69750000;70000000;0,0015199;0,00143214;0,000545954;7,18088e-05;0,00153765;0,0015247;0,00160341;0,00185009;0,00133302;0,00156468;0,00166175;0,00152253;0,00133292;0,00158439;0,00142634;0,00171059;0,00115874;0,00137861;0,0011526;0,0013415;0,00162265;0,000104156;0,000376164;0,00174459;0,00158714;0,00104721;0,00109962;0,00113644;2,63748e-05;7,70583e-05;0,00165089;0,00145084;0,00126862;0,00167052;8,37199e-05;0,00150077;0,00110099
2678;NC_072856.1;70000000;70250000;0,00149491;0,00172554;0,000501875;0,000697389;0,00179604;0,00177134;0,00139551;0,00169871;0,00156153;0,00155272;0,00160323;0,00152126;0,00146352;0,00157952;0,00138122;0,00162479;0,00129199;0,00140848;0,00156174;0,00130114;0,00150734;5,51853e-05;0,00184323;0,00160519;0,00176159;0,0015533;0,00152767;0,00167449;0,00151386;5,25e-05;0,0016029;0,00144426;0,00136319;0,00153758;0,000679211;5,86302e-05;0,000782306
2679;NC_072856.1;70250000;70500000;0,00191271;0,00191733;0,00198349;0,00194985;0,0021504;0,00205097;0,00205571;0,0022114;0,00218041;0,00205329;0,00214837;0,00172607;0,00203865;0,00180123;0,00123843;0,00207926;0,000205204;0,00170521;0,00188595;0,00219723;0,00216438;0,00150616;0,00195664;0,00194805;0,00209987;0,00200146;0,00187408;0,00177204;0,00206862;0,000240576;0,00210279;0,00197362;0,00191448;0,00181508;0,00201662;0,000975335;0,0018046
2680;NC_072856.1;70500000;70750000;0,00215294;0,002159;0,00227508;0,00221475;0,000379461;0,00229057;0,00222931;0,00224733;0,0022227;0,00226324;0,00181041;0,00192518;0,00226764;0,00233727;0,000251605;0,00187165;0,000133796;0,00260219;0,0022873;0,00243602;0,00224528;0,00248526;0,00217745;0,00178526;0,00231993;0,00228825;0,00199652;0,00185266;0,00016448;0,000265673;0,00228025;0,00220539;0,00217534;0,00207871;0,0021953;0,000262615;0,00215466
2681;NC_072856.1;70750000;71000000;0,000185877;0,0021701;0,00184939;0,0017898;0,0010048;0,0020574;0,00200916;0,00214092;0,00232759;0,0020246;0,00181009;0,00178232;0,00217187;0,00221417;0,000253103;0,00194355;0,00197482;0,00205241;0,00146299;0,00201328;0,00207534;0,00206598;0,00196928;0,00201041;0,00194116;0,00167742;0,00199576;0,00191111;0,000228537;0,000149335;0,00217098;0,00169337;0,00135625;0,00128266;0,0019062;0,000136361;0,000453072
2682;NC_072856.1;71000000;71250000;0,00173376;0,00205011;0,00186621;0,0019577;0,00163421;0,00200839;0,00163216;0,00181965;0,00165673;0,00189557;0,0020626;0,00208428;0,00190962;0,0017685;0,00209033;0,00174119;0,00156335;0,00184157;0,00238513;0,00165592;0,0016956;0,00160556;0,00192074;0,00172699;0,00189081;0,00180395;0,0016554;0,00198044;0,000120812;0,000265702;0,00183169;0,00196623;0,00227675;0,00190522;0,00197691;0,0001368;9,97706e-05
2683;NC_072856.1;71250000;71429449;0,00112917;0,0013499;0,00125364;0,00142121;0,00114575;0,00160185;0,00145477;0,00127237;0,00158159;0,00133893;0,0013895;0,00135437;0,0015413;0,000192172;0,00126796;0,00127665;0,00119432;0,00111634;0,00141989;0,00151728;0,00160415;0,00134319;0,00113613;0,00128525;0,00131313;0,00176738;0,00164259;0,00156628;2,6837e-07;0,000142198;0,000395999;0,00189188;0,00197259;0,00157683;0,00137117;0,000171248;8,88935e-05
2684;NC_072857.1;0;250000;0,000453505;3,51287e-05;0,00067329;0,000881449;0,00067023;0,000602606;0,000681198;0,00061144;0,00090087;0,000652928;0,000653807;0,000606404;0,000713202;0,000762316;0,000133366;0,000705209;0,000218134;0,000664915;0,000582583;0,000642972;0,000632373;0,000705008;0,000718222;0,000500376;0,000596143;0,000943967;0,000785147;0,000730736;0,000646375;0,000670018;0,000617551;0,000610249;0,000589342;0,000760294;0,000855825;0,000738319;0,000852276
2685;NC_072857.1;250000;500000;0,000877989;0,00015488;0,00128605;0,00075657;0,000885459;0,000258899;0,0007822;0,00110253;0,000939412;0,00133725;0,00102451;0,00107721;0,00101594;0,00119915;0,000269716;0,0009363;0,000615969;0,00064124;0,000486274;0,00105501;0,00119575;0,00114976;0,000612118;0,00108722;0,00117151;0,000757208;0,000646372;0,00157093;0,00103811;0,000904347;0,000557625;0,00109921;0,000283293;0,00154745;0,000741977;0,00106198;0,000661163
2686;NC_072857.1;500000;750000;0,000933795;1,5213e-07;0,00163259;0,000629222;0,000884542;0,00133076;0,000706294;0,00138524;0,000710395;0,00137561;0,000791976;0,00133656;0,00141513;0,00144162;0,00168823;0,00132782;0,00130768;0,00156311;0,00137637;0,000784776;0,00143432;0,0013548;0,000606984;0,00144443;0,00136412;0,00157172;0,000530309;0,0014779;0,00138306;0,00078662;0,00143746;0,00148079;0,00128668;0,00147899;0,00066435;0,00125419;0,000701776
2687;NC_072857.1;750000;1000000;0,00203302;7,77079e-05;0,00176115;0,00165384;0,00148615;0,00183598;0,0014409;0,00170063;0,00149141;0,00219495;0,00197327;0,00177762;0,0018007;0,0021911;0,00170508;0,00180851;0,00205082;0,00180634;0,0019009;0,00171247;0,00190877;0,00207835;0,00177207;0,00173249;0,0020319;0,00163679;0,00114126;0,00181409;0,00167341;0,0017021;0,00174018;0,00192476;0,00187057;0,00182322;0,00167918;0,00193361;0,00187541
2688;NC_072857.1;1000000;1250000;0,00128173;0,000257857;0,00124146;0,00141552;0,0014022;0,0012593;0,00141768;0,00117193;0,00151435;0,00141444;0,00135408;0,00141055;0,00151372;0,00129988;0,00119793;0,00141151;0,00148997;0,00154238;0,00125891;0,00139218;0,00123644;0,00137652;0,00148188;0,0013958;0,00136791;0,00125108;0,00148373;0,000973694;0,00122715;0,00142997;0,00149396;0,00104355;0,00124979;0,00102169;0,00157615;0,00144432;0,00101213
2689;NC_072857.1;1250000;1500000;0,00174405;0,000809068;0,00165517;0,00184198;0,00193224;0,00166627;0,00178894;0,00172977;0,00192942;0,000531445;0,00170356;0,00136138;0,00185116;0,00180069;0,00178995;0,00175711;0,00187771;0,00173269;0,00170329;0,00174836;0,00192752;0,00191301;0,00195757;0,00184818;0,00178603;0,00207621;0,0016815;0,00173668;0,00192808;0,00180642;0,00183147;0,000692659;0,00171331;0,000126;0,00185471;0,00202537;2,1809e-05
2690;NC_072857.1;1500000;1750000;0,00192282;0,00192383;0,00185115;0,00177816;0,0018307;0,00195093;0,000100279;0,00185314;0,002089;9,29666e-05;0,00214647;0,00210653;0,00186018;0,00197579;0,0017826;0,00196248;0,00020853;0,00192996;0,00189746;0,00178497;0,00179602;0,00184341;0,000288769;0,00175025;0,00194584;0,00190345;0,00176917;0,00155083;0,000956959;0,00182588;0,00205915;0,00188083;0,00186253;5,59693e-05;0,0018093;0,00169912;0,000459818
2691;NC_072857.1;1750000;2000000;0,0013223;0,00150524;0,00157484;0,00147019;0,00148214;0,00136785;0,000141034;0,00130566;0,00145621;0,00141246;0,00127371;0,0012513;0,00160191;0,00137934;0,00146724;0,0016274;0,00049454;0,00180592;0,00131059;0,00155791;0,00159546;0,00162092;0,000178663;0,00155578;0,00155589;0,00125362;0,00147179;0,00126799;0,00132819;0,00153605;0,00122652;0,00140059;0,00133301;5,53075e-05;0,00148768;0,00156756;0,00159649
2692;NC_072857.1;2000000;2250000;0,000924774;0,00104635;0,00103053;0,0011449;0,00115253;0,00126992;0,001153;0,00111498;0,000918385;0,00114802;0,000887429;0,000889223;0,000798302;0,00114799;0,000985695;0,00113044;0,00136348;0,00117455;0,00117255;0,00126517;0,00124139;0,00115289;7,03168e-05;0,000946627;0,00125929;0,00113402;0,00112934;0,000967434;0,0012682;0,00127027;0,00112181;0,00119312;0,00113813;3,03155e-05;0,0011636;0,00117816;0,00109851
2693;NC_072857.1;2250000;2500000;0,00125952;0,001065;0,00127982;0,00105055;0,00105231;0,00077272;0,00105162;0,00106027;0,00129687;0,00124761;0,00121084;0,00124488;0,00123053;0,00117282;0,00135093;0,00110882;0,00105468;0,00117968;0,000826127;0,00113083;0,00117097;0,00115461;9,63678e-05;0,00112951;0,00139008;0,00113067;0,00105952;0,00101879;0,00101934;0,00118927;0,00135419;0,00109082;0,000800684;2,43966e-05;0,00111649;0,00103999;0,0011988
2694;NC_072857.1;2500000;2750000;0,00159783;0,00115782;0,00192734;0,00151659;0,00157049;0,00139271;0,00153657;0,00154377;0,00195147;0,000996163;0,00141633;0,00141832;0,00177006;0,00175158;0,00196937;0,00134871;0,00167838;0,00127365;0,00169508;0,00152944;0,00154918;0,00176408;0,000911255;0,00162157;0,001576;0,00183048;0,00152055;0,00158455;0,00137239;0,00156336;0,00161231;0,0017531;0,00169225;0,000105203;0,00155589;0,00174644;0,0012749
2695;NC_072857.1;2750000;3000000;0,000832512;0,000997575;0,00107428;0,000824285;0,00107419;0,00102684;0,000793834;0,00114538;0,000862627;0,00110412;0,00102666;0,00105956;0,00103979;0,000888373;0,00110603;0,00110255;0,000904385;0,00108745;0,0011105;0,00106348;0,00116648;0,000945877;0,00111823;0,00109098;0,00104337;0,00107125;0,000782194;0,0010713;0,00114293;0,00118427;0,000219685;0,00110718;0,00105979;2,1023e-05;0,000871898;0,00109356;0,00108484
2696;NC_072857.1;3000000;3250000;0,00106197;0,000631027;0,00081477;0,000964559;0,00103865;0,000935964;0,000977716;0,00105763;0,000639525;0,000984803;0,000884075;0,000888779;0,00104716;0,0010675;0,000808834;0,000829559;0,000626029;0,000823313;0,00106619;0,00100286;0,00110064;0,000764813;0,00104489;0,00100709;0,000713183;0,000758468;0,000984702;0,0010362;0,000800003;0,00101775;1,5754e-05;0,000699963;0,00104331;1,95269e-05;0,001016;0,00109687;0,000823872
2697;NC_072857.1;3250000;3500000;0,001019;0,00120925;0,00110064;0,00102099;0,00110687;0,00109531;0,00103042;0,00104409;0,00103247;0,00102153;0,00107031;0,00108622;0,000618001;0,00100339;0,000989584;0,000930565;0,00102679;0,00105232;0,00103828;0,00111212;0,00104978;0,000952601;0,00104881;0,000950554;0,000998039;0,00108498;0,000997222;0,001007;0,000949074;0,00112019;5,12458e-05;0,001221;0,00101591;2,84348e-05;0,00102994;0,00064651;0,000989065
2698;NC_072857.1;3500000;3750000;0,00113166;0,000938393;0,0010907;0,00110409;0,00106671;0,00118394;0,00110548;0,00104695;0,00147299;0,000942603;0,00117785;0,0012321;0,00116989;0,00116424;0,0011361;0,000956417;0,00145501;0,000980855;0,00118248;0,00105306;0,00115944;0,00083309;0,00128202;0,00129953;0,00100871;0,00117409;0,00111016;0,00136641;0,000968922;0,00106917;4,59123e-05;0,00099506;0,00120938;4,88966e-05;0,00110539;0,00104074;0,000994164
2699;NC_072857.1;3750000;4000000;0,000819793;0,00139484;0,00121788;0,000825621;0,000882411;0,00112999;0,000760287;0,00137992;0,00109616;0,000985057;0,000828448;0,000819095;0,000985038;0,00097157;0,00113178;0,000939295;0,00105077;0,000919121;0,00129142;0,00123842;0,000987368;0,00145209;0,00136164;0,00103315;0,00118886;0,00109384;0,00115991;0,00109905;0,000902027;0,00124343;4,05503e-05;0,00136122;0,00104425;2,99678e-05;0,000822742;0,000963411;0,00095067
2700;NC_072857.1;4000000;4250000;0,00113753;0,0011855;0,00100674;0,00076293;0,00126575;0,00102287;0,00114726;0,00119794;0,000862671;0,00108463;0,00108621;0,00104236;0,00144718;0,000294398;0,00127181;0,00134112;0,000742024;0,00135941;0,00125395;0,0011716;0,00110888;0,00094618;8,6885e-05;0,00103106;0,00109954;0,00140486;0,00137328;0,00146696;0,00115531;0,00117711;3,62796e-05;0,00121247;0,00108937;0,000441422;0,000720028;0,00120581;0,00116334
2701;NC_072857.1;4250000;4500000;0,000909208;0,00125948;0,000989036;2,20261e-05;0,00109796;0,000939293;0,000918067;0,00096383;3,18144e-05;0,00113478;0,00102245;0,00101848;0,00120893;4,94264e-05;0,000999192;0,0010602;4,01852e-05;0,00100605;0,00124838;0,00096731;0,00113784;0,000997346;0,000222095;0,000959614;0,000885904;0,00104975;0,00107333;0,00111706;0,000941476;0,000987468;7,9641e-06;0,00123975;0,000830891;0,00120564;5,0827e-05;0,00122462;0,000888995
2702;NC_072857.1;4500000;4750000;0,000989613;0,00111173;0,00105014;4,45471e-05;0,0011389;0,000841174;0,00102841;0,00120968;4,60832e-06;0,000862511;0,000870219;0,000993717;0,00111331;4,76005e-05;0,00106112;0,00110637;5,82932e-05;0,00118221;0,00118303;0,000862252;0,000866384;0,000979155;0,000992754;0,00099347;0,0010662;0,00101071;0,00103172;0,0012392;0,0012101;0,000805389;4,18356e-05;0,00116648;0,00118915;0,000922464;3,68446e-05;0,00116946;0,00118807
2703;NC_072857.1;4750000;5000000;0,00131204;0,00100068;0,00113498;0,00089989;0,0011148;0,00137902;0,00138717;0,00112885;0,000765962;0,00102678;0,00118775;0,00118226;0,000810567;5,0035e-05;5,77731e-05;0,00104882;0,000853635;0,00107268;0,00120873;0,00111456;0,00101611;0,000721277;0,00122804;0,00118034;0,00119723;0,000892171;0,000941357;0,00105303;0,00106906;0,00108676;2,1033e-05;0,00107608;0,00104031;0,00110682;0,000852413;0,000784874;0,00121851
2704;NC_072857.1;5000000;5250000;0,00104489;0,00138706;0,000726551;0,000704006;0,0012616;0,00122252;0,00109813;0,000131118;0,000728391;0,00102022;0,00103038;0,00101876;0,00093936;3,31677e-05;1,79333e-05;0,00114609;0,000712432;0,00108721;0,000987062;0,00102276;0,00101057;0,000944338;0,00103267;0,000710398;0,00135216;9,69102e-06;2,5114e-06;0,00112238;0,000723859;0,000987006;0,000625114;0,00114914;0,00107292;0,00107307;0,000752224;0,000992901;0,000935166
2705;NC_072857.1;5250000;5500000;0,00101804;0,00099929;0,00117782;0,00121969;0,00124138;0,00122046;0,00104793;4,8403e-05;0,00115173;0,0011346;0,00101503;0,000965253;0,00149183;4,37671e-05;4,44308e-05;0,00121762;0,00109695;0,00128514;0,0011204;0,001217;0,00110641;0,00135963;0,00115766;0,00121437;0,00104054;3,61819e-05;1,50623e-05;0,00110998;0,00128321;0,00124047;0,00119114;0,00135956;0,00128854;0,00106638;0,00123076;0,00156518;0,00114404
2706;NC_072857.1;5500000;5750000;0,00123283;0,0012369;0,00117308;0,00119446;0,000891943;0,00148741;0,00125046;7,44067e-06;0,00121274;0,00152521;0,00126139;0,00125689;0,00113641;0,00120062;1,5648e-05;0,00141172;0,00117578;0,00147208;0,0014399;0,000961336;0,00147146;0,00133993;0,00146029;0,0012347;0,00112725;3,04051e-05;2,11629e-05;0,00147524;0,000319467;0,000980496;0,000935096;0,000737152;0,00144158;0,00153673;0,00119815;0,00115474;0,00147205
2707;NC_072857.1;5750000;6000000;0,00112042;0,000859522;0,00126547;0,00129782;0,00130055;0,00107572;0,00108682;2,03014e-05;0,00125287;0,00114744;0,00108977;0,00115478;0,00126669;0,00121868;6,75688e-06;0,00109021;0,00128409;0,0011421;0,0012769;0,00109721;0,00121709;0,00105687;0,00134204;0,00125863;0,00136594;1,65055e-05;2,0421e-05;0,000902583;1,47639e-05;0,00110293;0,00116947;0,00129481;0,00114745;0,000888301;0,00128891;0,00132005;0,00125327
